t,re,im,norm_sq
0.0004880000,0.0000000000,0.0000000000,1.0359179890
0.0004890000,0.0000000000,0.0000000000,1.0359513909
0.0004900000,0.0000000000,0.0000000000,1.0359847946
0.0004910000,0.0000000000,0.0000000000,1.0360182001
0.0004920000,0.0000000000,0.0000000000,1.0360516075
0.0004930000,0.0000000000,0.0000000000,1.0360850167
0.0004940000,0.0000000000,0.0000000000,1.0361184277
0.0004950000,0.0000000000,0.0000000000,1.0361518406
0.0004960000,0.0000000000,0.0000000000,1.0361852553
0.0004970000,0.0000000000,0.0000000000,1.0362186719
0.0004980000,0.0000000000,0.0000000000,1.0362520903
0.0004990000,0.0000000000,0.0000000000,1.0362855105
0.0005000000,0.0000000000,0.0000000000,1.0363189326
0.0005010000,0.0000000000,0.0000000000,1.0363523565
0.0005020000,0.0000000000,0.0000000000,1.0363857822
0.0005030000,0.0000000000,0.0000000000,1.0364192098
0.0005040000,0.0000000000,0.0000000000,1.0364526392
0.0005050000,0.0000000000,0.0000000000,1.0364860704
0.0005060000,0.0000000000,0.0000000000,1.0365195035
0.0005070000,0.0000000000,0.0000000000,1.0365529384
0.0005080000,0.0000000000,0.0000000000,1.0365863752
0.0005090000,0.0000000000,0.0000000000,1.0366198138
0.0005100000,0.0000000000,0.0000000000,1.0366532542
0.0005110000,0.0000000000,0.0000000000,1.0366866965
0.0005120000,0.0000000000,0.0000000000,1.0367201406
0.0005130000,0.0000000000,0.0000000000,1.0367535865
0.0005140000,0.0000000000,0.0000000000,1.0367870343
0.0005150000,0.0000000000,0.0000000000,1.0368204839
0.0005160000,0.0000000000,0.0000000000,1.0368539354
0.0005170000,0.0000000000,0.0000000000,1.0368873887
0.0005180000,0.0000000000,0.0000000000,1.0369208439
0.0005190000,0.0000000000,0.0000000000,1.0369543008
0.0005200000,0.0000000000,0.0000000000,1.0369877596
0.0005210000,0.0000000000,0.0000000000,1.0370212203
0.0005220000,0.0000000000,0.0000000000,1.0370546828
0.0005230000,0.0000000000,0.0000000000,1.0370881471
0.0005240000,0.0000000000,0.0000000000,1.0371216133
0.0005250000,0.0000000000,0.0000000000,1.0371550813
0.0005260000,0.0000000000,0.0000000000,1.0371885512
0.0005270000,0.0000000000,0.0000000000,1.0372220229
0.0005280000,0.0000000000,0.0000000000,1.0372554964
0.0005290000,0.0000000000,0.0000000000,1.0372889718
0.0005300000,0.0000000000,0.0000000000,1.0373224490
0.0005310000,0.0000000000,0.0000000000,1.0373559281
0.0005320000,0.0000000000,0.0000000000,1.0373894089
0.0005330000,0.0000000000,0.0000000000,1.0374228917
0.0005340000,0.0000000000,0.0000000000,1.0374563763
0.0005350000,0.0000000000,0.0000000000,1.0374898627
0.0005360000,0.0000000000,0.0000000000,1.0375233509
0.0005370000,0.0000000000,0.0000000000,1.0375568410
0.0005380000,0.0000000000,0.0000000000,1.0375903330
0.0005390000,0.0000000000,0.0000000000,1.0376238268
0.0005400000,0.0000000000,0.0000000000,1.0376573224
0.0005410000,0.0000000000,0.0000000000,1.0376908198
0.0005420000,0.0000000000,0.0000000000,1.0377243192
0.0005430000,0.0000000000,0.0000000000,1.0377578203
0.0005440000,0.0000000000,0.0000000000,1.0377913233
0.0005450000,0.0000000000,0.0000000000,1.0378248281
0.0005460000,0.0000000000,0.0000000000,1.0378583348
0.0005470000,0.0000000000,0.0000000000,1.0378918433
0.0005480000,0.0000000000,0.0000000000,1.0379253537
0.0005490000,0.0000000000,0.0000000000,1.0379588659
0.0005500000,0.0000000000,0.0000000000,1.0379923799
0.0005510000,0.0000000000,0.0000000000,1.0380258958
0.0005520000,0.0000000000,0.0000000000,1.0380594135
0.0005530000,0.0000000000,0.0000000000,1.0380929331
0.0005540000,0.0000000000,0.0000000000,1.0381264545
0.0005550000,0.0000000000,0.0000000000,1.0381599778
0.0005560000,0.0000000000,0.0000000000,1.0381935029
0.0005570000,0.0000000000,0.0000000000,1.0382270298
0.0005580000,0.0000000000,0.0000000000,1.0382605586
0.0005590000,0.0000000000,0.0000000000,1.0382940893
0.0005600000,0.0000000000,0.0000000000,1.0383276217
0.0005610000,0.0000000000,0.0000000000,1.0383611561
0.0005620000,0.0000000000,0.0000000000,1.0383946922
0.0005630000,0.0000000000,0.0000000000,1.0384282302
0.0005640000,0.0000000000,0.0000000000,1.0384617701
0.0005650000,0.0000000000,0.0000000000,1.0384953118
0.0005660000,0.0000000000,0.0000000000,1.0385288553
0.0005670000,0.0000000000,0.0000000000,1.0385624007
0.0005680000,0.0000000000,0.0000000000,1.0385959480
0.0005690000,0.0000000000,0.0000000000,1.0386294970
0.0005700000,0.0000000000,0.0000000000,1.0386630480
0.0005710000,0.0000000000,0.0000000000,1.0386966007
0.0005720000,0.0000000000,0.0000000000,1.0387301554
0.0005730000,0.0000000000,0.0000000000,1.0387637118
0.0005740000,0.0000000000,0.0000000000,1.0387972701
0.0005750000,0.0000000000,0.0000000000,1.0388308303
0.0005760000,0.0000000000,0.0000000000,1.0388643923
0.0005770000,0.0000000000,0.0000000000,1.0388979561
0.0005780000,0.0000000000,0.0000000000,1.0389315218
0.0005790000,0.0000000000,0.0000000000,1.0389650893
0.0005800000,0.0000000000,0.0000000000,1.0389986587
0.0005810000,0.0000000000,0.0000000000,1.0390322300
0.0005820000,0.0000000000,0.0000000000,1.0390658030
0.0005830000,0.0000000000,0.0000000000,1.0390993780
0.0005840000,0.0000000000,0.0000000000,1.0391329547
0.0005850000,0.0000000000,0.0000000000,1.0391665333
0.0005860000,0.0000000000,0.0000000000,1.0392001138
0.0005870000,0.0000000000,0.0000000000,1.0392336961
0.0005880000,0.0000000000,0.0000000000,1.0392672803
0.0005890000,0.0000000000,0.0000000000,1.0393008663
0.0005900000,0.0000000000,0.0000000000,1.0393344541
0.0005910000,0.0000000000,0.0000000000,1.0393680438
0.0005920000,0.0000000000,0.0000000000,1.0394016354
0.0005930000,0.0000000000,0.0000000000,1.0394352288
0.0005940000,0.0000000000,0.0000000000,1.0394688240
0.0005950000,0.0000000000,0.0000000000,1.0395024211
0.0005960000,0.0000000000,0.0000000000,1.0395360201
0.0005970000,0.0000000000,0.0000000000,1.0395696208
0.0005980000,0.0000000000,0.0000000000,1.0396032235
0.0005990000,0.0000000000,0.0000000000,1.0396368280
0.0006000000,0.0000000000,0.0000000000,1.0396704343
0.0006010000,0.0000000000,0.0000000000,1.0397040425
0.0006020000,0.0000000000,0.0000000000,1.0397376525
0.0006030000,0.0000000000,0.0000000000,1.0397712644
0.0006040000,0.0000000000,0.0000000000,1.0398048781
0.0006050000,0.0000000000,0.0000000000,1.0398384937
0.0006060000,0.0000000000,0.0000000000,1.0398721112
0.0006070000,0.0000000000,0.0000000000,1.0399057304
0.0006080000,0.0000000000,0.0000000000,1.0399393516
0.0006090000,0.0000000000,0.0000000000,1.0399729745
0.0006100000,0.0000000000,0.0000000000,1.0400065994
0.0006110000,0.0000000000,0.0000000000,1.0400402261
0.0006120000,0.0000000000,0.0000000000,1.0400738546
0.0006130000,0.0000000000,0.0000000000,1.0401074850
0.0006140000,0.0000000000,0.0000000000,1.0401411172
0.0006150000,0.0000000000,0.0000000000,1.0401747513
0.0006160000,0.0000000000,0.0000000000,1.0402083872
0.0006170000,0.0000000000,0.0000000000,1.0402420250
0.0006180000,0.0000000000,0.0000000000,1.0402756646
0.0006190000,0.0000000000,0.0000000000,1.0403093061
0.0006200000,0.0000000000,0.0000000000,1.0403429495
0.0006210000,0.0000000000,0.0000000000,1.0403765947
0.0006220000,0.0000000000,0.0000000000,1.0404102417
0.0006230000,0.0000000000,0.0000000000,1.0404438906
0.0006240000,0.0000000000,0.0000000000,1.0404775413
0.0006250000,0.0000000000,0.0000000000,1.0405111939
0.0006260000,0.0000000000,0.0000000000,1.0405448484
0.0006270000,0.0000000000,0.0000000000,1.0405785047
0.0006280000,0.0000000000,0.0000000000,1.0406121628
0.0006290000,0.0000000000,0.0000000000,1.0406458228
0.0006300000,0.0000000000,0.0000000000,1.0406794847
0.0006310000,0.0000000000,0.0000000000,1.0407131484
0.0006320000,0.0000000000,0.0000000000,1.0407468140
0.0006330000,0.0000000000,0.0000000000,1.0407804814
0.0006340000,0.0000000000,0.0000000000,1.0408141507
0.0006350000,0.0000000000,0.0000000000,1.0408478218
0.0006360000,0.0000000000,0.0000000000,1.0408814948
0.0006370000,0.0000000000,0.0000000000,1.0409151696
0.0006380000,0.0000000000,0.0000000000,1.0409488463
0.0006390000,0.0000000000,0.0000000000,1.0409825248
0.0006400000,0.0000000000,0.0000000000,1.0410162052
0.0006410000,0.0000000000,0.0000000000,1.0410498874
0.0006420000,0.0000000000,0.0000000000,1.0410835715
0.0006430000,0.0000000000,0.0000000000,1.0411172575
0.0006440000,0.0000000000,0.0000000000,1.0411509453
0.0006450000,0.0000000000,0.0000000000,1.0411846350
0.0006460000,0.0000000000,0.0000000000,1.0412183265
0.0006470000,0.0000000000,0.0000000000,1.0412520198
0.0006480000,0.0000000000,0.0000000000,1.0412857151
0.0006490000,0.0000000000,0.0000000000,1.0413194122
0.0006500000,0.0000000000,0.0000000000,1.0413531111
0.0006510000,0.0000000000,0.0000000000,1.0413868119
0.0006520000,0.0000000000,0.0000000000,1.0414205145
0.0006530000,0.0000000000,0.0000000000,1.0414542190
0.0006540000,0.0000000000,0.0000000000,1.0414879254
0.0006550000,0.0000000000,0.0000000000,1.0415216336
0.0006560000,0.0000000000,0.0000000000,1.0415553437
0.0006570000,0.0000000000,0.0000000000,1.0415890556
0.0006580000,0.0000000000,0.0000000000,1.0416227694
0.0006590000,0.0000000000,0.0000000000,1.0416564850
0.0006600000,0.0000000000,0.0000000000,1.0416902025
0.0006610000,0.0000000000,0.0000000000,1.0417239218
0.0006620000,0.0000000000,0.0000000000,1.0417576430
0.0006630000,0.0000000000,0.0000000000,1.0417913661
0.0006640000,0.0000000000,0.0000000000,1.0418250910
0.0006650000,0.0000000000,-0.0000000000,1.0418588178
0.0006660000,0.0000000000,-0.0000000000,1.0418925464
0.0006670000,0.0000000000,-0.0000000000,1.0419262769
0.0006680000,0.0000000000,-0.0000000000,1.0419600093
0.0006690000,0.0000000000,-0.0000000000,1.0419937435
0.0006700000,0.0000000000,-0.0000000000,1.0420274795
0.0006710000,0.0000000000,-0.0000000000,1.0420612175
0.0006720000,0.0000000000,-0.0000000000,1.0420949572
0.0006730000,0.0000000000,-0.0000000000,1.0421286989
0.0006740000,0.0000000000,-0.0000000000,1.0421624424
0.0006750000,0.0000000000,-0.0000000000,1.0421961877
0.0006760000,0.0000000000,-0.0000000000,1.0422299349
0.0006770000,0.0000000000,-0.0000000000,1.0422636840
0.0006780000,0.0000000000,-0.0000000000,1.0422974349
0.0006790000,0.0000000000,-0.0000000000,1.0423311877
0.0006800000,0.0000000000,-0.0000000000,1.0423649423
0.0006810000,0.0000000000,-0.0000000000,1.0423986988
0.0006820000,0.0000000000,-0.0000000000,1.0424324572
0.0006830000,0.0000000000,-0.0000000000,1.0424662174
0.0006840000,0.0000000000,-0.0000000000,1.0424999795
0.0006850000,0.0000000000,-0.0000000000,1.0425337434
0.0006860000,0.0000000000,-0.0000000000,1.0425675092
0.0006870000,0.0000000000,-0.0000000000,1.0426012769
0.0006880000,0.0000000000,-0.0000000000,1.0426350464
0.0006890000,0.0000000000,-0.0000000000,1.0426688178
0.0006900000,0.0000000000,-0.0000000000,1.0427025910
0.0006910000,0.0000000000,-0.0000000000,1.0427363661
0.0006920000,0.0000000000,-0.0000000000,1.0427701431
0.0006930000,0.0000000000,-0.0000000000,1.0428039219
0.0006940000,0.0000000000,-0.0000000000,1.0428377026
0.0006950000,0.0000000000,-0.0000000000,1.0428714851
0.0006960000,0.0000000000,-0.0000000000,1.0429052695
0.0006970000,0.0000000000,-0.0000000000,1.0429390558
0.0006980000,0.0000000000,-0.0000000000,1.0429728439
0.0006990000,0.0000000000,-0.0000000000,1.0430066339
0.0007000000,0.0000000000,-0.0000000000,1.0430404257
0.0007010000,0.0000000000,-0.0000000000,1.0430742194
0.0007020000,0.0000000000,-0.0000000000,1.0431080150
0.0007030000,0.0000000000,-0.0000000000,1.0431418124
0.0007040000,0.0000000000,-0.0000000000,1.0431756117
0.0007050000,0.0000000000,-0.0000000000,1.0432094129
0.0007060000,0.0000000000,-0.0000000000,1.0432432159
0.0007070000,0.0000000000,-0.0000000000,1.0432770208
0.0007080000,0.0000000000,-0.0000000000,1.0433108275
0.0007090000,0.0000000000,-0.0000000000,1.0433446361
0.0007100000,0.0000000000,-0.0000000000,1.0433784466
0.0007110000,0.0000000000,-0.0000000000,1.0434122589
0.0007120000,0.0000000000,-0.0000000000,1.0434460731
0.0007130000,0.0000000000,-0.0000000000,1.0434798891
0.0007140000,0.0000000000,-0.0000000000,1.0435137070
0.0007150000,0.0000000000,-0.0000000000,1.0435475268
0.0007160000,0.0000000000,-0.0000000000,1.0435813485
0.0007170000,0.0000000000,-0.0000000000,1.0436151720
0.0007180000,0.0000000000,-0.0000000000,1.0436489973
0.0007190000,0.0000000000,-0.0000000000,1.0436828246
0.0007200000,0.0000000000,-0.0000000000,1.0437166537
0.0007210000,0.0000000000,-0.0000000000,1.0437504846
0.0007220000,0.0000000000,-0.0000000000,1.0437843174
0.0007230000,0.0000000000,-0.0000000000,1.0438181521
0.0007240000,0.0000000000,-0.0000000000,1.0438519887
0.0007250000,0.0000000000,-0.0000000000,1.0438858271
0.0007260000,0.0000000000,-0.0000000000,1.0439196674
0.0007270000,0.0000000000,-0.0000000000,1.0439535095
0.0007280000,0.0000000000,-0.0000000000,1.0439873535
0.0007290000,0.0000000000,-0.0000000000,1.0440211994
0.0007300000,0.0000000000,-0.0000000000,1.0440550471
0.0007310000,0.0000000000,-0.0000000000,1.0440888967
0.0007320000,0.0000000000,-0.0000000000,1.0441227482
0.0007330000,0.0000000000,-0.0000000000,1.0441566015
0.0007340000,0.0000000000,-0.0000000000,1.0441904567
0.0007350000,0.0000000000,-0.0000000000,1.0442243138
0.0007360000,0.0000000000,-0.0000000000,1.0442581727
0.0007370000,0.0000000000,-0.0000000000,1.0442920335
0.0007380000,0.0000000000,-0.0000000000,1.0443258962
0.0007390000,0.0000000000,-0.0000000000,1.0443597607
0.0007400000,0.0000000000,-0.0000000000,1.0443936271
0.0007410000,0.0000000000,-0.0000000000,1.0444274954
0.0007420000,0.0000000000,-0.0000000000,1.0444613655
0.0007430000,0.0000000000,-0.0000000000,1.0444952375
0.0007440000,0.0000000000,-0.0000000000,1.0445291114
0.0007450000,0.0000000000,-0.0000000000,1.0445629871
0.0007460000,0.0000000000,-0.0000000000,1.0445968647
0.0007470000,0.0000000000,-0.0000000000,1.0446307442
0.0007480000,0.0000000000,-0.0000000000,1.0446646255
0.0007490000,0.0000000000,-0.0000000000,1.0446985087
0.0007500000,0.0000000000,-0.0000000000,1.0447323937
0.0007510000,0.0000000000,-0.0000000000,1.0447662807
0.0007520000,0.0000000000,-0.0000000000,1.0448001695
0.0007530000,0.0000000000,-0.0000000000,1.0448340601
0.0007540000,0.0000000000,-0.0000000000,1.0448679527
0.0007550000,0.0000000000,-0.0000000000,1.0449018471
0.0007560000,0.0000000000,-0.0000000000,1.0449357433
0.0007570000,0.0000000000,-0.0000000000,1.0449696415
0.0007580000,0.0000000000,-0.0000000000,1.0450035415
0.0007590000,0.0000000000,-0.0000000000,1.0450374434
0.0007600000,0.0000000000,-0.0000000000,1.0450713471
0.0007610000,0.0000000000,-0.0000000000,1.0451052527
0.0007620000,0.0000000000,-0.0000000000,1.0451391602
0.0007630000,0.0000000000,-0.0000000000,1.0451730696
0.0007640000,0.0000000000,-0.0000000000,1.0452069808
0.0007650000,0.0000000000,-0.0000000000,1.0452408939
0.0007660000,0.0000000000,-0.0000000000,1.0452748088
0.0007670000,0.0000000000,-0.0000000000,1.0453087257
0.0007680000,0.0000000000,-0.0000000000,1.0453426444
0.0007690000,0.0000000000,-0.0000000000,1.0453765649
0.0007700000,0.0000000000,-0.0000000000,1.0454104874
0.0007710000,0.0000000000,-0.0000000000,1.0454444117
0.0007720000,0.0000000000,-0.0000000000,1.0454783379
0.0007730000,0.0000000000,-0.0000000000,1.0455122659
0.0007740000,0.0000000000,-0.0000000000,1.0455461958
0.0007750000,0.0000000000,-0.0000000000,1.0455801276
0.0007760000,0.0000000000,-0.0000000000,1.0456140613
0.0007770000,0.0000000000,-0.0000000000,1.0456479968
0.0007780000,0.0000000000,-0.0000000000,1.0456819342
0.0007790000,0.0000000000,-0.0000000000,1.0457158735
0.0007800000,0.0000000000,-0.0000000000,1.0457498146
0.0007810000,0.0000000000,-0.0000000000,1.0457837576
0.0007820000,0.0000000000,-0.0000000000,1.0458177025
0.0007830000,0.0000000000,-0.0000000000,1.0458516493
0.0007840000,0.0000000000,-0.0000000000,1.0458855979
0.0007850000,0.0000000000,-0.0000000000,1.0459195484
0.0007860000,0.0000000000,-0.0000000000,1.0459535008
0.0007870000,0.0000000000,-0.0000000000,1.0459874550
0.0007880000,0.0000000000,-0.0000000000,1.0460214112
0.0007890000,0.0000000000,-0.0000000000,1.0460553692
0.0007900000,0.0000000000,-0.0000000000,1.0460893290
0.0007910000,0.0000000000,-0.0000000000,1.0461232908
0.0007920000,0.0000000000,-0.0000000000,1.0461572544
0.0007930000,0.0000000000,-0.0000000000,1.0461912199
0.0007940000,0.0000000000,-0.0000000000,1.0462251872
0.0007950000,0.0000000000,-0.0000000000,1.0462591564
0.0007960000,0.0000000000,-0.0000000000,1.0462931275
0.0007970000,0.0000000000,-0.0000000000,1.0463271005
0.0007980000,0.0000000000,-0.0000000000,1.0463610754
0.0007990000,0.0000000000,-0.0000000000,1.0463950521
0.0008000000,0.0000000000,-0.0000000000,1.0464290307
0.0008010000,0.0000000000,-0.0000000000,1.0464630111
0.0008020000,0.0000000000,-0.0000000000,1.0464969935
0.0008030000,0.0000000000,-0.0000000000,1.0465309777
0.0008040000,0.0000000000,-0.0000000000,1.0465649638
0.0008050000,0.0000000000,-0.0000000000,1.0465989518
0.0008060000,0.0000000000,-0.0000000000,1.0466329416
0.0008070000,0.0000000000,-0.0000000000,1.0466669333
0.0008080000,0.0000000000,-0.0000000000,1.0467009269
0.0008090000,0.0000000000,-0.0000000000,1.0467349224
0.0008100000,0.0000000000,-0.0000000000,1.0467689197
0.0008110000,0.0000000000,-0.0000000000,1.0468029189
0.0008120000,0.0000000000,-0.0000000000,1.0468369200
0.0008130000,0.0000000000,-0.0000000000,1.0468709230
0.0008140000,0.0000000000,-0.0000000000,1.0469049278
0.0008150000,0.0000000000,-0.0000000000,1.0469389345
0.0008160000,0.0000000000,-0.0000000000,1.0469729431
0.0008170000,0.0000000000,-0.0000000000,1.0470069536
0.0008180000,0.0000000000,-0.0000000000,1.0470409659
0.0008190000,0.0000000000,-0.0000000000,1.0470749801
0.0008200000,0.0000000000,-0.0000000000,1.0471089962
0.0008210000,0.0000000000,-0.0000000000,1.0471430142
0.0008220000,0.0000000000,-0.0000000000,1.0471770341
0.0008230000,0.0000000000,-0.0000000000,1.0472110558
0.0008240000,0.0000000000,-0.0000000000,1.0472450794
0.0008250000,0.0000000000,-0.0000000000,1.0472791049
0.0008260000,0.0000000000,-0.0000000000,1.0473131322
0.0008270000,0.0000000000,-0.0000000000,1.0473471615
0.0008280000,0.0000000000,-0.0000000000,1.0473811926
0.0008290000,0.0000000000,-0.0000000000,1.0474152255
0.0008300000,0.0000000000,-0.0000000000,1.0474492604
0.0008310000,0.0000000000,-0.0000000000,1.0474832972
0.0008320000,0.0000000000,-0.0000000000,1.0475173358
0.0008330000,0.0000000000,-0.0000000000,1.0475513763
0.0008340000,0.0000000000,-0.0000000000,1.0475854186
0.0008350000,0.0000000000,-0.0000000000,1.0476194629
0.0008360000,0.0000000000,-0.0000000000,1.0476535090
0.0008370000,0.0000000000,-0.0000000000,1.0476875570
0.0008380000,0.0000000000,-0.0000000000,1.0477216069
0.0008390000,0.0000000000,-0.0000000000,1.0477556587
0.0008400000,0.0000000000,-0.0000000000,1.0477897123
0.0008410000,0.0000000000,-0.0000000000,1.0478237679
0.0008420000,0.0000000000,-0.0000000000,1.0478578253
0.0008430000,0.0000000000,-0.0000000000,1.0478918846
0.0008440000,0.0000000000,-0.0000000000,1.0479259457
0.0008450000,0.0000000000,-0.0000000000,1.0479600088
0.0008460000,0.0000000000,-0.0000000000,1.0479940737
0.0008470000,0.0000000000,-0.0000000000,1.0480281405
0.0008480000,0.0000000000,-0.0000000000,1.0480622092
0.0008490000,0.0000000000,-0.0000000000,1.0480962797
0.0008500000,0.0000000000,-0.0000000000,1.0481303522
0.0008510000,0.0000000000,-0.0000000000,1.0481644265
0.0008520000,0.0000000000,-0.0000000000,1.0481985027
0.0008530000,0.0000000000,-0.0000000000,1.0482325808
0.0008540000,0.0000000000,-0.0000000000,1.0482666607
0.0008550000,0.0000000000,-0.0000000000,1.0483007426
